Position X,Position Y,Position Z,Unit,Category,Collection,Time,Parent,ID
250.42,272.73,19.48,um,Surface,Position,90,1000000006,6624
148.07,229.25,23.52,um,Surface,Position,90,1000000007,6627
226.96,226.42,2.09,um,Surface,Position,90,1000000018,6602
102.6,75.08,18.9,um,Surface,Position,90,1000000022,6615
232.11,251.21,2.28,um,Surface,Position,90,1000000031,6603
183.68,251.1,53.94,um,Surface,Position,90,1000000035,6654
255.07,114.03,11.22,um,Surface,Position,90,1000000046,6614
115.99,130.96,49.98,um,Surface,Position,90,1000000050,6650
1.52,381.36,7.66,um,Surface,Position,90,1000000054,6612
62.02,110.89,60.6,um,Surface,Position,90,1000000059,6662
367.79,226.57,42.56,um,Surface,Position,90,1000000062,6639
98.7,373.26,50.68,um,Surface,Position,90,1000000068,6653
181.94,52.45,16.58,um,Surface,Position,90,1000000072,6617
345.62,384.43,25.72,um,Surface,Position,90,1000000073,6626
135.12,252.71,48.54,um,Surface,Position,90,1000000074,6652
206.47,202.54,28.4,um,Surface,Position,90,1000000081,6630
275.35,61.73,19.47,um,Surface,Position,90,1000000083,6621
193.4,62.64,38.57,um,Surface,Position,90,1000000084,6640
230.74,228.75,54.66,um,Surface,Position,90,1000000092,6655
103.78,225.79,36.72,um,Surface,Position,90,1000000093,6634
320.27,194.14,61.64,um,Surface,Position,90,1000000094,6664
296.1,198.47,43.47,um,Surface,Position,90,1000000096,6642
148.7,349.54,20.03,um,Surface,Position,90,1000000099,6616
31.6,296.47,1.79,um,Surface,Position,90,1000000102,6609
298.34,99.54,44.09,um,Surface,Position,90,1000000103,6645
171.43,213.24,9.1,um,Surface,Position,90,1000000107,6600
127.07,70.25,35.45,um,Surface,Position,90,1000000109,6637
131.01,120.04,26.11,um,Surface,Position,90,1000000110,6629
46.89,31.59,4.07,um,Surface,Position,90,1000000111,6594
145.35,268.81,12.38,um,Surface,Position,90,1000000112,6604
289.28,320.53,44.2,um,Surface,Position,90,1000000114,6646
90.73,2.47,58.04,um,Surface,Position,90,1000000115,6656
69.8,174.43,4.18,um,Surface,Position,90,1000000116,6598
319.93,256.51,2.95,um,Surface,Position,90,1000000117,6605
260.59,324.61,36.44,um,Surface,Position,90,1000000118,6633
16.86,166.74,42.96,um,Surface,Position,90,1000000119,6641
41.19,303.38,60.8,um,Surface,Position,90,1000000120,6658
19.4,157.04,16.4,um,Surface,Position,90,1000000121,6618
312.5,343.23,60.99,um,Surface,Position,90,1000000122,6663
376.82,335.49,60.48,um,Surface,Position,90,1000000123,6659
199.4,12.5,21.68,um,Surface,Position,90,1000000124,6623
99.97,257.89,7.04,um,Surface,Position,90,1000000125,6606
370.97,174.21,17.83,um,Surface,Position,90,1000000126,6619
329.34,222.4,51.84,um,Surface,Position,90,1000000127,6651
352.23,363.17,59.08,um,Surface,Position,90,1000000128,6660
264.82,365.33,9.02,um,Surface,Position,90,1000000129,6611
339.76,340.73,5.63,um,Surface,Position,90,1000000130,6610
131.13,179.19,24.74,um,Surface,Position,90,1000000131,6628
201.47,74.99,11.61,um,Surface,Position,90,1000000132,6613
240.49,356.9,37.31,um,Surface,Position,90,1000000133,6644
68.44,251.04,37.76,um,Surface,Position,90,1000000134,6635
117.67,8.07,12.58,um,Surface,Position,90,1000000135,6593
181.53,291.02,3.36,um,Surface,Position,90,1000000136,6607
264.17,104.96,56.83,um,Surface,Position,90,1000000137,6649
38.52,12.21,47.63,um,Surface,Position,90,1000000138,6648
68.44,212.49,5.55,um,Surface,Position,90,1000000139,6599
138.25,380.32,60.02,um,Surface,Position,90,1000000140,6661
4.69,131.44,6.8,um,Surface,Position,90,1000000141,6597
94.64,141.54,59.15,um,Surface,Position,90,1000000142,6657
149.78,334.48,31.27,um,Surface,Position,90,1000000143,6631
233.41,289.05,6.42,um,Surface,Position,90,1000000144,6608
276.03,280.45,41.8,um,Surface,Position,90,1000000145,6636
4.64,323.98,16.96,um,Surface,Position,90,1000000146,6620
20.11,185.54,63.43,um,Surface,Position,90,1000000147,6665
35.98,301.92,18.49,um,Surface,Position,90,1000000148,6622
368.59,42.88,35.47,um,Surface,Position,90,1000000149,6632
49.62,382.12,43.95,um,Surface,Position,90,1000000150,6647
259.16,90.59,39.04,um,Surface,Position,90,1000000151,6638
20.56,242.71,38.93,um,Surface,Position,90,1000000152,6643
311.83,322.15,19.14,um,Surface,Position,90,1000000153,6625
349.68,47.05,9.97,um,Surface,Position,91,1000000000,6667
118.06,71.79,7.08,um,Surface,Position,91,1000000002,6668
384.93,227.82,8.3,um,Surface,Position,91,1000000004,6676
250.44,273.24,20.28,um,Surface,Position,91,1000000006,6696
150.11,227.04,24.55,um,Surface,Position,91,1000000007,6701
101.65,74.74,16.86,um,Surface,Position,91,1000000022,6669
229.45,245.59,1.98,um,Surface,Position,91,1000000031,6677
182.4,251.24,54.59,um,Surface,Position,91,1000000035,6725
254.34,115.05,10.58,um,Surface,Position,91,1000000046,6671
115.96,130.33,49.4,um,Surface,Position,91,1000000050,6722
1.47,381.33,7.61,um,Surface,Position,91,1000000054,6687
61.9,110.58,60.48,um,Surface,Position,91,1000000059,6735
367.05,227.3,42.47,um,Surface,Position,91,1000000062,6712
97.94,374.16,48.57,um,Surface,Position,91,1000000068,6724
182.22,51.07,16.37,um,Surface,Position,91,1000000072,6690
346.69,384.75,25.76,um,Surface,Position,91,1000000073,6699
133.62,252.29,49.53,um,Surface,Position,91,1000000074,6723
207.35,201.99,27.64,um,Surface,Position,91,1000000081,6700
275.38,62.25,19.28,um,Surface,Position,91,1000000083,6693
192.8,62.73,38.7,um,Surface,Position,91,1000000084,6716
227.76,226.59,54.23,um,Surface,Position,91,1000000092,6728
103.87,226.5,37.47,um,Surface,Position,91,1000000093,6706
320.16,194.11,61.66,um,Surface,Position,91,1000000094,6736
296.28,197.71,42.39,um,Surface,Position,91,1000000096,6708
148.28,349.96,18.61,um,Surface,Position,91,1000000099,6685
35.51,297.69,1.83,um,Surface,Position,91,1000000102,6683
299.44,99.58,45.22,um,Surface,Position,91,1000000103,6717
170,214.23,7.98,um,Surface,Position,91,1000000107,6675
126.74,69.76,34.94,um,Surface,Position,91,1000000109,6705
131.65,117.39,24.87,um,Surface,Position,91,1000000110,6698
42.48,31.4,4.05,um,Surface,Position,91,1000000111,6666
144.77,269.38,13.92,um,Surface,Position,91,1000000112,6678
288.41,321.11,43.96,um,Surface,Position,91,1000000114,6721
90.75,3.49,57.74,um,Surface,Position,91,1000000115,6729
68.93,174.61,3.87,um,Surface,Position,91,1000000116,6673
318.8,257.33,2.18,um,Surface,Position,91,1000000117,6680
259.68,329.51,39.41,um,Surface,Position,91,1000000118,6715
16.25,163.51,43.46,um,Surface,Position,91,1000000119,6711
40.71,303.31,61.07,um,Surface,Position,91,1000000120,6734
18.91,156.64,15.2,um,Surface,Position,91,1000000121,6689
315.08,339.83,57.69,um,Surface,Position,91,1000000122,6726
378.85,338.87,60.23,um,Surface,Position,91,1000000123,6732
197.51,11.22,20.86,um,Surface,Position,91,1000000124,6694
98.25,255.67,5.96,um,Surface,Position,91,1000000125,6679
371.79,174.63,17.52,um,Surface,Position,91,1000000126,6691
326.55,223.07,53.56,um,Surface,Position,91,1000000127,6727
351.74,363.51,58.6,um,Surface,Position,91,1000000128,6731
264.46,365.13,7.97,um,Surface,Position,91,1000000129,6686
339.16,339.85,7.18,um,Surface,Position,91,1000000130,6684
131.32,184.18,24.97,um,Surface,Position,91,1000000131,6702
202.43,74.01,11,um,Surface,Position,91,1000000132,6670
237.49,352.27,36.53,um,Surface,Position,91,1000000133,6714
66.91,250.52,38.05,um,Surface,Position,91,1000000134,6713
121.8,11.59,13.24,um,Surface,Position,91,1000000135,6688
179.51,291.74,2.64,um,Surface,Position,91,1000000136,6681
266.15,110.58,53.66,um,Surface,Position,91,1000000137,6720
36.19,12.01,46.22,um,Surface,Position,91,1000000138,6719
68.58,214.07,5.28,um,Surface,Position,91,1000000139,6674
139.63,381.07,58.98,um,Surface,Position,91,1000000140,6733
3.58,132.12,7.44,um,Surface,Position,91,1000000141,6672
94.19,140.28,58.24,um,Surface,Position,91,1000000142,6730
145.03,334.19,32.09,um,Surface,Position,91,1000000143,6703
234.69,289.87,7.11,um,Surface,Position,91,1000000144,6682
276.05,281.51,43.52,um,Surface,Position,91,1000000145,6710
7.29,325.06,14.49,um,Surface,Position,91,1000000146,6692
19.98,185.05,63.51,um,Surface,Position,91,1000000147,6737
38.99,299.79,17.69,um,Surface,Position,91,1000000148,6695
369.44,41.14,35.62,um,Surface,Position,91,1000000149,6704
47.76,381.39,44.16,um,Surface,Position,91,1000000150,6718
259.67,87.97,37.53,um,Surface,Position,91,1000000151,6707
20.27,243.24,37.84,um,Surface,Position,91,1000000152,6709
312.27,321.32,20.01,um,Surface,Position,91,1000000153,6697
350.97,47.7,8.19,um,Surface,Position,92,1000000000,6739
119.71,74.8,7.73,um,Surface,Position,92,1000000002,6740
383.8,225.68,7.14,um,Surface,Position,92,1000000004,6747
154.23,224.79,25.41,um,Surface,Position,92,1000000007,6772
101.87,74.7,16.2,um,Surface,Position,92,1000000022,6742
230.15,238.57,2.65,um,Surface,Position,92,1000000031,6748
181.51,251.39,55.53,um,Surface,Position,92,1000000035,6797
254.8,114.79,9.41,um,Surface,Position,92,1000000046,6760
115.89,131.82,49.63,um,Surface,Position,92,1000000050,6794
1.51,381.21,7.54,um,Surface,Position,92,1000000054,6758
61.98,110.61,60.39,um,Surface,Position,92,1000000059,6806
366.09,226.11,42.41,um,Surface,Position,92,1000000062,6784
99.6,377.62,46,um,Surface,Position,92,1000000068,6796
182.79,49.93,16.93,um,Surface,Position,92,1000000072,6764
347.83,384.94,26.07,um,Surface,Position,92,1000000073,6773
132.48,251.81,49.82,um,Surface,Position,92,1000000074,6795
208.93,200.98,26.53,um,Surface,Position,92,1000000081,6771
274.01,62.28,18.68,um,Surface,Position,92,1000000083,6766
192.73,62.62,38.91,um,Surface,Position,92,1000000084,6786
227,227.02,54.62,um,Surface,Position,92,1000000092,6800
103.21,227.96,38.14,um,Surface,Position,92,1000000093,6782
320.27,193.96,61.89,um,Surface,Position,92,1000000094,13078
295.79,197.36,41.48,um,Surface,Position,92,1000000096,6781
148.54,347.34,13.1,um,Surface,Position,92,1000000099,6756
38.25,299.69,2.04,um,Surface,Position,92,1000000102,6754
299.55,100.15,45.23,um,Surface,Position,92,1000000103,6790
170.12,214.65,7.51,um,Surface,Position,92,1000000107,6746
120.35,67.4,34.21,um,Surface,Position,92,1000000109,6783
131.71,117.38,23.66,um,Surface,Position,92,1000000110,6770
41.38,30.64,4.26,um,Surface,Position,92,1000000111,6738
145.64,273.9,19.76,um,Surface,Position,92,1000000112,6762
281.74,324.9,48.86,um,Surface,Position,92,1000000114,6793
89.94,2.16,57.77,um,Surface,Position,92,1000000115,6801
317.28,257.61,2.01,um,Surface,Position,92,1000000117,6750
259.44,331.2,39.72,um,Surface,Position,92,1000000118,6788
15.73,162.7,46.13,um,Surface,Position,92,1000000119,6791
40.99,301.46,61.99,um,Surface,Position,92,1000000120,6807
19.39,155.77,14.21,um,Surface,Position,92,1000000121,6761
316.63,338.24,57.54,um,Surface,Position,92,1000000122,6798
381.86,341.14,60.15,um,Surface,Position,92,1000000123,6805
196.23,9.34,22.09,um,Surface,Position,92,1000000124,6768
99.52,252.68,5.73,um,Surface,Position,92,1000000125,6749
373.54,175.58,17.4,um,Surface,Position,92,1000000126,6765
326.51,223.57,54.61,um,Surface,Position,92,1000000127,6799
352.58,362.07,57.77,um,Surface,Position,92,1000000128,6803
260.98,366.95,5.83,um,Surface,Position,92,1000000129,6757
338.66,338.66,8.05,um,Surface,Position,92,1000000130,6755
132.62,186.89,26.41,um,Surface,Position,92,1000000131,6774
235,351.5,37.13,um,Surface,Position,92,1000000133,6785
65.6,249.84,37.43,um,Surface,Position,92,1000000134,6778
121.79,10.95,13.51,um,Surface,Position,92,1000000135,6759
178.51,294.01,2.39,um,Surface,Position,92,1000000136,6752
264.95,110.57,52.94,um,Surface,Position,92,1000000137,6787
34.86,11.69,44.82,um,Surface,Position,92,1000000138,6789
67.84,214.85,5.92,um,Surface,Position,92,1000000139,6745
138.84,381.29,57.84,um,Surface,Position,92,1000000140,6804
2.78,134.24,8.71,um,Surface,Position,92,1000000141,6743
93.82,139.57,57.86,um,Surface,Position,92,1000000142,6802
143.46,333.27,31.51,um,Surface,Position,92,1000000143,6775
234.19,290.39,6.99,um,Surface,Position,92,1000000144,6753
276.8,281.14,43.93,um,Surface,Position,92,1000000145,6779
9.33,325.07,13.42,um,Surface,Position,92,1000000146,6763
19.81,185.19,63.37,um,Surface,Position,92,1000000147,6809
42.7,294.91,16.58,um,Surface,Position,92,1000000148,6767
369.79,38.87,38.61,um,Surface,Position,92,1000000149,6780
45.85,381.13,45.79,um,Surface,Position,92,1000000150,6792
260.31,82.38,35.77,um,Surface,Position,92,1000000151,6776
19.92,243.49,37.5,um,Surface,Position,92,1000000152,6777
312.71,320.88,20.1,um,Surface,Position,92,1000000153,6769
204.02,73.12,10.37,um,Surface,Position,92,1000000154,6741
82.29,181.63,7.75,um,Surface,Position,92,1000000155,6744
365.12,282.49,2.4,um,Surface,Position,92,1000000156,6751
268.44,133.68,63.58,um,Surface,Position,92,1000000157,6808
351.56,46.74,9.83,um,Surface,Position,93,1000000000,6811
119.48,76.9,6.56,um,Surface,Position,93,1000000002,6812
384.07,226.17,5.87,um,Surface,Position,93,1000000004,6822
156.18,225.31,26.92,um,Surface,Position,93,1000000007,6848
102.24,74.81,14.85,um,Surface,Position,93,1000000022,6814
232.68,239.07,3.04,um,Surface,Position,93,1000000031,6823
180.79,251.79,56.26,um,Surface,Position,93,1000000035,6871
256.58,113.51,10.07,um,Surface,Position,93,1000000046,6816
116.52,135.53,50.01,um,Surface,Position,93,1000000050,6869
1.5,381.19,7.56,um,Surface,Position,93,1000000054,6833
61.95,110.64,60.36,um,Surface,Position,93,1000000059,6881
364.49,224.89,42.16,um,Surface,Position,93,1000000062,6858
103.57,378.23,43.79,um,Surface,Position,93,1000000068,6864
182.97,49.5,17.47,um,Surface,Position,93,1000000072,6837
348.61,385.43,26.21,um,Surface,Position,93,1000000073,6849
132.9,252,50.73,um,Surface,Position,93,1000000074,6870
210.18,199.76,25.54,um,Surface,Position,93,1000000081,6845
273.5,62.72,17.79,um,Surface,Position,93,1000000083,6840
192.68,62.79,38.93,um,Surface,Position,93,1000000084,6860
224.96,226.55,55.1,um,Surface,Position,93,1000000092,6873
103.55,230.3,38.18,um,Surface,Position,93,1000000093,6856
320.12,194.05,61.8,um,Surface,Position,93,1000000094,6882
294.92,198.01,40.97,um,Surface,Position,93,1000000096,6854
148.94,345.41,9.55,um,Surface,Position,93,1000000099,6831
37.84,299.88,2.36,um,Surface,Position,93,1000000102,6829
300.29,101.98,45.07,um,Surface,Position,93,1000000103,6865
172.11,213.93,7.48,um,Surface,Position,93,1000000107,6821
119.04,69.23,32.71,um,Surface,Position,93,1000000109,13081
133.2,115.17,21.76,um,Surface,Position,93,1000000110,6844
41.04,28.92,3.86,um,Surface,Position,93,1000000111,6810
145.98,274.04,20.24,um,Surface,Position,93,1000000112,6839
277.14,328.25,54.27,um,Surface,Position,93,1000000114,6874
91.69,1.39,57.25,um,Surface,Position,93,1000000115,6876
67.37,171.06,3.65,um,Surface,Position,93,1000000116,6818
318.08,257.44,2.08,um,Surface,Position,93,1000000117,6825
259.83,332.48,39.38,um,Surface,Position,93,1000000118,6863
13.56,160.38,46.89,um,Surface,Position,93,1000000119,6866
40.42,302.76,63.16,um,Surface,Position,93,1000000120,6884
18.66,155.59,13.81,um,Surface,Position,93,1000000121,6835
315.64,339.29,57.88,um,Surface,Position,93,1000000122,6875
381.69,341.77,60.14,um,Surface,Position,93,1000000123,6878
196.55,8.55,23,um,Surface,Position,93,1000000124,6843
102.52,252.24,5.5,um,Surface,Position,93,1000000125,6824
374.34,177.59,18.23,um,Surface,Position,93,1000000126,6838
326.13,224.67,55.82,um,Surface,Position,93,1000000127,6872
352.77,361.99,57.52,um,Surface,Position,93,1000000128,6879
260.5,369.23,5.34,um,Surface,Position,93,1000000129,6832
339.83,335.24,8.58,um,Surface,Position,93,1000000130,6830
133.72,189.12,28.73,um,Surface,Position,93,1000000131,6850
214.38,68.6,10.58,um,Surface,Position,93,1000000132,6813
230.19,352.24,37,um,Surface,Position,93,1000000133,6859
66.64,248.12,37.49,um,Surface,Position,93,1000000134,6855
121.05,9.93,13.25,um,Surface,Position,93,1000000135,6834
178.42,294.27,2.04,um,Surface,Position,93,1000000136,6828
264.4,110.03,53.12,um,Surface,Position,93,1000000137,6862
33.7,13.08,42.78,um,Surface,Position,93,1000000138,6861
66.66,215.62,6.98,um,Surface,Position,93,1000000139,6820
137.25,381.21,58.6,um,Surface,Position,93,1000000140,6880
2.44,133.7,6.54,um,Surface,Position,93,1000000141,6817
94.87,138.61,57.64,um,Surface,Position,93,1000000142,6877
141.88,331.76,30.36,um,Surface,Position,93,1000000143,6847
233.45,290.47,6.92,um,Surface,Position,93,1000000144,6827
274.01,277.04,38.43,um,Surface,Position,93,1000000145,6846
11.18,325.61,12.24,um,Surface,Position,93,1000000146,6836
19.98,185.09,63.53,um,Surface,Position,93,1000000147,6885
42.31,294.84,16.08,um,Surface,Position,93,1000000148,6841
369.18,36.86,40.89,um,Surface,Position,93,1000000149,6857
44.6,379.8,48,um,Surface,Position,93,1000000150,6868
259.07,81.42,35.18,um,Surface,Position,93,1000000151,6852
18.78,242.67,37.06,um,Surface,Position,93,1000000152,6853
313.57,320.9,18.78,um,Surface,Position,93,1000000153,6842
195.3,77.09,8.05,um,Surface,Position,93,1000000154,6815
86.47,184.78,8.97,um,Surface,Position,93,1000000155,6819
367.18,282.47,2.95,um,Surface,Position,93,1000000156,6826
269.19,140.88,63.37,um,Surface,Position,93,1000000157,6883
349.97,171.21,31.35,um,Surface,Position,93,1000000158,6851
286.5,321.03,45.62,um,Surface,Position,93,1000000159,6867
116.91,78.81,7.18,um,Surface,Position,94,1000000002,6887
385.81,225.66,7.83,um,Surface,Position,94,1000000004,6897
159.3,225.96,27.95,um,Surface,Position,94,1000000007,6922
101.5,74.03,15.39,um,Surface,Position,94,1000000022,6889
232.04,239.04,3.4,um,Surface,Position,94,1000000031,6898
180.41,251.33,56.9,um,Surface,Position,94,1000000035,6945
257.89,113.99,10.12,um,Surface,Position,94,1000000046,6891
115.97,137.83,50.42,um,Surface,Position,94,1000000050,6942
1.46,381.03,7.83,um,Surface,Position,94,1000000054,6908
62.02,110.68,60.3,um,Surface,Position,94,1000000059,6954
361.69,224.74,41.52,um,Surface,Position,94,1000000062,6930
104.82,378.49,43.67,um,Surface,Position,94,1000000068,6937
183.15,49.87,17.41,um,Surface,Position,94,1000000072,6911
348.97,385.87,26.85,um,Surface,Position,94,1000000073,6921
133.1,250.86,51.11,um,Surface,Position,94,1000000074,6943
210.6,200.2,24.02,um,Surface,Position,94,1000000081,6917
273.58,62.37,17.44,um,Surface,Position,94,1000000083,6914
192.68,62.9,38.51,um,Surface,Position,94,1000000084,6934
225.64,225.93,55.77,um,Surface,Position,94,1000000092,6944
103.43,232.46,37.87,um,Surface,Position,94,1000000093,6928
320.2,194,61.46,um,Surface,Position,94,1000000094,6956
290.36,201.79,37.45,um,Surface,Position,94,1000000096,6926
149.33,343.82,6.42,um,Surface,Position,94,1000000099,6906
172.56,213.07,7.38,um,Surface,Position,94,1000000107,6896
117.42,66.42,35.18,um,Surface,Position,94,1000000109,6935
134.4,112.75,19.89,um,Surface,Position,94,1000000110,6916
39.68,26.62,2.96,um,Surface,Position,94,1000000111,6886
146.03,269.47,15.81,um,Surface,Position,94,1000000112,6900
94.32,0.99,57.58,um,Surface,Position,94,1000000115,6953
319.3,257.2,2.18,um,Surface,Position,94,1000000117,6901
258.75,330.06,39.78,um,Surface,Position,94,1000000118,6936
12.21,158.68,45.81,um,Surface,Position,94,1000000119,6938
37.72,305.17,63.74,um,Surface,Position,94,1000000120,6958
18.15,155.49,11.89,um,Surface,Position,94,1000000121,6893
315.74,338.81,57.17,um,Surface,Position,94,1000000122,6946
382.07,341.65,59.01,um,Surface,Position,94,1000000123,6949
196.23,6.56,26.07,um,Surface,Position,94,1000000124,6918
109.47,251.35,5.35,um,Surface,Position,94,1000000125,6899
375.77,177.15,18.99,um,Surface,Position,94,1000000126,6912
326.01,223.68,54.97,um,Surface,Position,94,1000000127,6950
352.8,362.41,58.01,um,Surface,Position,94,1000000128,6951
258.97,369.55,5.22,um,Surface,Position,94,1000000129,6907
340.88,330.37,16.45,um,Surface,Position,94,1000000130,6905
134.35,190.74,30.28,um,Surface,Position,94,1000000131,6924
215.81,67.45,11.01,um,Surface,Position,94,1000000132,6888
229.19,350.64,38.28,um,Surface,Position,94,1000000133,6931
69.04,247.86,39.78,um,Surface,Position,94,1000000134,6929
120.5,8.17,14.48,um,Surface,Position,94,1000000135,6909
177.9,296.45,2.25,um,Surface,Position,94,1000000136,6904
262.43,110.21,53.93,um,Surface,Position,94,1000000137,6941
32.85,13.54,40.76,um,Surface,Position,94,1000000138,6932
66.68,216.35,6.25,um,Surface,Position,94,1000000139,6895
136.54,380.83,57.85,um,Surface,Position,94,1000000140,6952
1.97,138.28,7.35,um,Surface,Position,94,1000000141,6892
94.79,137.58,57.44,um,Surface,Position,94,1000000142,6948
139.26,331.08,28.15,um,Surface,Position,94,1000000143,6920
232.02,290.52,7.18,um,Surface,Position,94,1000000144,6903
271.86,277.09,36.96,um,Surface,Position,94,1000000145,6919
12.36,323.32,11.89,um,Surface,Position,94,1000000146,6910
19.93,185.01,63.42,um,Surface,Position,94,1000000147,6957
41.85,294.06,16.32,um,Surface,Position,94,1000000148,6913
369.94,36.64,43.09,um,Surface,Position,94,1000000149,6933
44.99,379.2,48.63,um,Surface,Position,94,1000000150,6940
259.21,81.53,35.15,um,Surface,Position,94,1000000151,6925
18.16,242.8,36.05,um,Surface,Position,94,1000000152,6927
313.06,320.9,17.78,um,Surface,Position,94,1000000153,6915
194.17,78.63,8.3,um,Surface,Position,94,1000000154,6890
80.08,181.63,7.27,um,Surface,Position,94,1000000155,6894
368.29,282.55,5.01,um,Surface,Position,94,1000000156,6902
269.09,142.8,61.99,um,Surface,Position,94,1000000157,6955
348.2,172.03,31.99,um,Surface,Position,94,1000000158,6923
282.86,323.45,50.38,um,Surface,Position,94,1000000159,6939
82.65,132.13,50.61,um,Surface,Position,94,1000000160,6947
114.27,82.57,8.39,um,Surface,Position,95,1000000002,6963
386.2,225.55,11.03,um,Surface,Position,95,1000000004,6969
160.01,224.78,28.34,um,Surface,Position,95,1000000007,6994
100.87,73.02,16.48,um,Surface,Position,95,1000000022,6962
231.02,241.2,3.72,um,Surface,Position,95,1000000031,6970
178.99,249.9,57.47,um,Surface,Position,95,1000000035,7019
257.16,114.35,10.2,um,Surface,Position,95,1000000046,6981
114.97,140,52.01,um,Surface,Position,95,1000000050,7015
1.38,380.9,7.55,um,Surface,Position,95,1000000054,6979
61.93,110.84,60.41,um,Surface,Position,95,1000000059,7028
359.04,226.89,39.42,um,Surface,Position,95,1000000062,7001
106.75,378.05,42.25,um,Surface,Position,95,1000000068,7007
182.42,50.77,17.16,um,Surface,Position,95,1000000072,6984
348.89,386.24,27.16,um,Surface,Position,95,1000000073,6995
133.72,250.65,52.01,um,Surface,Position,95,1000000074,7018
210.48,200.41,23.08,um,Surface,Position,95,1000000081,6990
275.2,60.5,17.26,um,Surface,Position,95,1000000083,6985
192.64,63.19,38.41,um,Surface,Position,95,1000000084,7006
225.04,223.69,57.23,um,Surface,Position,95,1000000092,7025
103.17,232.68,38,um,Surface,Position,95,1000000093,7002
320.19,194,61.34,um,Surface,Position,95,1000000094,7029
291,202.91,37.33,um,Surface,Position,95,1000000096,7000
147.92,340.93,5.52,um,Surface,Position,95,1000000099,6976
172.23,212.82,6.77,um,Surface,Position,95,1000000107,6968
113.66,63.56,34.04,um,Surface,Position,95,1000000109,6999
134.98,112.31,19.59,um,Surface,Position,95,1000000110,6989
37.97,25.08,2.27,um,Surface,Position,95,1000000111,6960
145.15,269.41,15.87,um,Surface,Position,95,1000000112,6972
258.55,329.45,40.28,um,Surface,Position,95,1000000118,7010
11.31,157.01,46.04,um,Surface,Position,95,1000000119,7012
39.79,306.16,63.65,um,Surface,Position,95,1000000120,7031
18.23,156.22,10.63,um,Surface,Position,95,1000000121,6965
317.89,337.25,57.03,um,Surface,Position,95,1000000122,7020
382.19,342.06,59.07,um,Surface,Position,95,1000000123,7021
196.35,5.25,28.95,um,Surface,Position,95,1000000124,6993
116.09,247.63,3.78,um,Surface,Position,95,1000000125,6971
375.46,175.35,19.29,um,Surface,Position,95,1000000126,6986
325.73,222.43,54.37,um,Surface,Position,95,1000000127,7024
353.87,362.5,59.39,um,Surface,Position,95,1000000128,7026
259.02,368.03,5.83,um,Surface,Position,95,1000000129,6978
340.93,330.48,17.51,um,Surface,Position,95,1000000130,6977
136.4,193.03,31.82,um,Surface,Position,95,1000000131,6998
217.88,66.06,11.96,um,Surface,Position,95,1000000132,6982
225.15,346.66,40.44,um,Surface,Position,95,1000000133,7011
69.22,245.18,42.82,um,Surface,Position,95,1000000134,7005
121.84,8.23,16.88,um,Surface,Position,95,1000000135,6980
177.91,295.44,2.83,um,Surface,Position,95,1000000136,6975
262.12,110.31,53.47,um,Surface,Position,95,1000000137,7013
33.26,12.87,41.59,um,Surface,Position,95,1000000138,7008
67.17,218.11,6.49,um,Surface,Position,95,1000000139,6967
136.17,380.7,56.79,um,Surface,Position,95,1000000140,7022
2.58,143.66,9.01,um,Surface,Position,95,1000000141,6964
95.22,136.66,57.16,um,Surface,Position,95,1000000142,7023
134.87,330.47,26.7,um,Surface,Position,95,1000000143,6991
232.74,290.45,7.74,um,Surface,Position,95,1000000144,6974
278.3,282.92,43.74,um,Surface,Position,95,1000000145,7004
12.19,323.84,13.21,um,Surface,Position,95,1000000146,6983
20.02,185.1,63.47,um,Surface,Position,95,1000000147,7030
45.75,287.42,19.16,um,Surface,Position,95,1000000148,6987
371.01,35.76,45.87,um,Surface,Position,95,1000000149,7009
43.92,376.17,49.91,um,Surface,Position,95,1000000150,7014
258.41,83.11,36.65,um,Surface,Position,95,1000000151,7003
18.01,243.51,34.61,um,Surface,Position,95,1000000152,6996
312.97,320.1,15.95,um,Surface,Position,95,1000000153,6988
193.47,78.81,8.69,um,Surface,Position,95,1000000154,6961
80.37,178.26,7.1,um,Surface,Position,95,1000000155,6966
369.52,281.9,5.8,um,Surface,Position,95,1000000156,6973
268.16,142.35,60.59,um,Surface,Position,95,1000000157,7027
345.9,172.3,33.96,um,Surface,Position,95,1000000158,6997
280.54,321.99,52.05,um,Surface,Position,95,1000000159,7016
75.32,133.54,48.42,um,Surface,Position,95,1000000160,7017
274.37,17.32,1.53,um,Surface,Position,95,1000000161,6959
3.67,351.7,23.81,um,Surface,Position,95,1000000162,6992
115.94,84.57,8.6,um,Surface,Position,96,1000000002,7037
385.81,227.74,12.4,um,Surface,Position,96,1000000004,7045
159.33,223.76,28.38,um,Surface,Position,96,1000000007,7067
100.09,76.12,10.15,um,Surface,Position,96,1000000022,7035
227.69,243.42,3.65,um,Surface,Position,96,1000000031,7046
177.62,250.25,58.81,um,Surface,Position,96,1000000035,7091
257.42,113.6,10.66,um,Surface,Position,96,1000000046,7039
115.19,140.71,51.67,um,Surface,Position,96,1000000050,7088
1.42,380.31,7.66,um,Surface,Position,96,1000000054,7054
61.94,110.95,60.42,um,Surface,Position,96,1000000059,7101
356.88,229.25,38.51,um,Surface,Position,96,1000000062,7074
110.15,376.93,39.69,um,Surface,Position,96,1000000068,7078
181.19,51.47,16.84,um,Surface,Position,96,1000000072,7057
