Position X,Position Y,Position Z,Unit,Category,Collection,Time,Parent,ID
280.91,252.49,15.26,um,Surface,Position,51,1000000008,2730
75.88,383.75,18.81,um,Surface,Position,51,1000000010,2737
170.01,327.28,9.75,um,Surface,Position,51,1000000011,2728
136.71,212.23,8,um,Surface,Position,51,1000000014,2723
319.26,185.55,3.83,um,Surface,Position,51,1000000015,2721
89.83,18.47,22.61,um,Surface,Position,51,1000000017,2738
314.18,296.03,12.22,um,Surface,Position,51,1000000018,2726
365.77,106.17,22.7,um,Surface,Position,51,1000000019,2740
87.31,286.36,16.88,um,Surface,Position,51,1000000020,2735
301.1,15.5,10.53,um,Surface,Position,51,1000000022,2714
202.41,139.68,24.6,um,Surface,Position,51,1000000023,2743
99.5,176.66,41.15,um,Surface,Position,51,1000000025,2756
139.19,309.29,12.59,um,Surface,Position,51,1000000026,2731
266.3,281.72,56.93,um,Surface,Position,51,1000000027,2768
170.94,338.88,39.52,um,Surface,Position,51,1000000028,2757
216.36,312.58,64.68,um,Surface,Position,51,1000000029,2770
121.52,268.73,54.07,um,Surface,Position,51,1000000030,2764
68.45,295.58,36.04,um,Surface,Position,51,1000000033,2752
315.71,70.28,23.69,um,Surface,Position,51,1000000034,2732
345.82,218.72,41.07,um,Surface,Position,51,1000000036,2759
285.39,99.58,38.64,um,Surface,Position,51,1000000037,2749
34.48,83.61,50.38,um,Surface,Position,51,1000000038,2765
184.97,345.77,25.58,um,Surface,Position,51,1000000039,2745
304.8,44.06,54.34,um,Surface,Position,51,1000000040,2761
273.72,211.08,58.32,um,Surface,Position,51,1000000041,2766
325.05,183.78,39.11,um,Surface,Position,51,1000000042,2751
174.77,192.62,25.5,um,Surface,Position,51,1000000043,2744
88.87,237.39,42.18,um,Surface,Position,51,1000000044,2760
342.18,327.39,35.5,um,Surface,Position,51,1000000046,2748
123.3,73.03,2.25,um,Surface,Position,51,1000000047,2718
152.28,383.34,26.92,um,Surface,Position,51,1000000048,2746
49.83,178.16,19.48,um,Surface,Position,51,1000000049,2734
35.38,76.89,2.21,um,Surface,Position,51,1000000050,2717
232.21,271.94,53.59,um,Surface,Position,51,1000000051,2763
287.76,288.88,6.51,um,Surface,Position,51,1000000053,2727
367.3,165.77,40.59,um,Surface,Position,51,1000000054,2755
256.66,147.57,47.2,um,Surface,Position,51,1000000055,2758
291.11,208.89,25.6,um,Surface,Position,51,1000000056,2741
246.42,102.51,40.23,um,Surface,Position,51,1000000057,2753
55.83,132.61,8.22,um,Surface,Position,51,1000000058,2720
41.66,233.78,37.24,um,Surface,Position,51,1000000059,2754
198.62,249.04,61.1,um,Surface,Position,51,1000000060,2769
245.04,65.63,22.96,um,Surface,Position,51,1000000061,2739
217.26,123.96,43.77,um,Surface,Position,51,1000000062,2750
238.76,234.03,47.48,um,Surface,Position,51,1000000063,2762
326.94,375.22,10.05,um,Surface,Position,51,1000000064,2729
108.58,21.02,3.91,um,Surface,Position,51,1000000065,2715
28.05,245.03,57.48,um,Surface,Position,51,1000000066,2767
77.68,233.33,3.53,um,Surface,Position,51,1000000067,2724
155.79,204.9,1.71,um,Surface,Position,51,1000000068,2722
4.04,363.13,24.98,um,Surface,Position,51,1000000069,2742
230.43,110.55,33.28,um,Surface,Position,51,1000000070,2747
98.69,123.46,2.44,um,Surface,Position,52,1000000002,2776
383.08,166.43,11.53,um,Surface,Position,52,1000000003,2787
82.23,44.46,2.09,um,Surface,Position,52,1000000004,2773
102.43,247.95,14.19,um,Surface,Position,52,1000000005,2788
257.79,179,19.76,um,Surface,Position,52,1000000006,2794
279.38,253.34,14.93,um,Surface,Position,52,1000000008,2789
77.6,384.65,19.71,um,Surface,Position,52,1000000010,2792
170.18,328.26,9.86,um,Surface,Position,52,1000000011,2784
136.38,213.23,7.66,um,Surface,Position,52,1000000014,2780
318.64,183.68,3.95,um,Surface,Position,52,1000000015,2778
89.17,19.14,24.18,um,Surface,Position,52,1000000017,2797
313.95,296.11,11.71,um,Surface,Position,52,1000000018,2782
365.6,106.31,22.55,um,Surface,Position,52,1000000019,2796
87.51,288.23,17.63,um,Surface,Position,52,1000000020,2791
300.65,15.49,10.28,um,Surface,Position,52,1000000022,2771
201.93,139.91,24.28,um,Surface,Position,52,1000000023,2800
102.92,175.16,41.81,um,Surface,Position,52,1000000025,2814
138.91,311.95,12.41,um,Surface,Position,52,1000000026,2785
264.36,285.88,56.1,um,Surface,Position,52,1000000027,2824
171.36,339.54,40.59,um,Surface,Position,52,1000000028,2813
216.11,316.45,64.2,um,Surface,Position,52,1000000029,2827
122.06,268.09,54.46,um,Surface,Position,52,1000000030,2819
70.15,295.81,37.4,um,Surface,Position,52,1000000033,2810
315.41,69.02,23.15,um,Surface,Position,52,1000000034,2790
346.3,219.54,41.39,um,Surface,Position,52,1000000036,2815
286.06,97.99,35.23,um,Surface,Position,52,1000000037,2806
33.57,83.93,50.32,um,Surface,Position,52,1000000038,2821
184.31,348.09,25.89,um,Surface,Position,52,1000000039,2802
304.67,44.02,54.45,um,Surface,Position,52,1000000040,2820
273.5,214.81,59.62,um,Surface,Position,52,1000000041,2825
324.75,186.62,36.62,um,Surface,Position,52,1000000042,2808
170.75,191.03,25.13,um,Surface,Position,52,1000000043,2801
89.98,236.38,42.2,um,Surface,Position,52,1000000044,2817
341.18,326.95,34.55,um,Surface,Position,52,1000000046,2805
127.12,74.36,2.08,um,Surface,Position,52,1000000047,2775
152.47,382.83,27.3,um,Surface,Position,52,1000000048,2803
51.76,178.48,20.69,um,Surface,Position,52,1000000049,2793
33.05,77.2,1.93,um,Surface,Position,52,1000000050,2774
232.57,270.41,54.53,um,Surface,Position,52,1000000051,2822
288.52,288.2,7.14,um,Surface,Position,52,1000000053,2783
366.18,165.58,39.81,um,Surface,Position,52,1000000054,2811
255.46,147.54,47.31,um,Surface,Position,52,1000000055,2816
290.92,209.28,25.75,um,Surface,Position,52,1000000056,2799
247.41,103.68,40.28,um,Surface,Position,52,1000000057,2809
56.14,132.92,8.94,um,Surface,Position,52,1000000058,2777
45.78,233.06,37.06,um,Surface,Position,52,1000000059,2812
198.82,249.29,61.16,um,Surface,Position,52,1000000060,2826
244.13,65.39,23.55,um,Surface,Position,52,1000000061,2795
217.64,124.92,44.1,um,Surface,Position,52,1000000062,2807
239.08,234.89,46.8,um,Surface,Position,52,1000000063,2818
329.08,376.15,10.02,um,Surface,Position,52,1000000064,2786
107.72,23.48,4.03,um,Surface,Position,52,1000000065,2772
26.96,242.51,56.17,um,Surface,Position,52,1000000066,2823
76.7,233.56,4.39,um,Surface,Position,52,1000000067,2781
155.77,205.29,2.17,um,Surface,Position,52,1000000068,2779
4.91,362.8,25.28,um,Surface,Position,52,1000000069,2798
230.59,110.84,33.3,um,Surface,Position,52,1000000070,2804
98.77,124.25,2.45,um,Surface,Position,53,1000000002,2833
383.61,166.03,11.28,um,Surface,Position,53,1000000003,2844
82.65,44.18,1.97,um,Surface,Position,53,1000000004,2830
103.72,249.1,14.67,um,Surface,Position,53,1000000005,2847
256.3,177.14,19.53,um,Surface,Position,53,1000000006,2848
279.11,253.46,15.18,um,Surface,Position,53,1000000008,2845
79.02,385.02,20.34,um,Surface,Position,53,1000000010,2849
170.12,327.25,9.43,um,Surface,Position,53,1000000011,2840
136.12,214.09,7.5,um,Surface,Position,53,1000000014,2836
317.83,181.93,4.44,um,Surface,Position,53,1000000015,2834
89.52,19.5,25.32,um,Surface,Position,53,1000000017,2853
314.25,296.95,11.11,um,Surface,Position,53,1000000018,2838
365.79,106.35,22.38,um,Surface,Position,53,1000000019,2852
88.05,288.93,19.45,um,Surface,Position,53,1000000020,2851
300.22,16.05,9.8,um,Surface,Position,53,1000000022,2828
202.41,140.22,24.53,um,Surface,Position,53,1000000023,2857
105.52,172.67,42.84,um,Surface,Position,53,1000000025,2872
138.21,312.9,15.01,um,Surface,Position,53,1000000026,2846
264.46,286.01,56.61,um,Surface,Position,53,1000000027,2880
172.22,339.57,42.45,um,Surface,Position,53,1000000028,2869
216.79,317.15,64.46,um,Surface,Position,53,1000000029,2883
123.77,267.29,55.04,um,Surface,Position,53,1000000030,2876
73.85,298.49,38.09,um,Surface,Position,53,1000000033,2867
315.09,68.6,22.56,um,Surface,Position,53,1000000034,2843
346.86,218.01,41.04,um,Surface,Position,53,1000000036,2870
287.76,96.04,33.34,um,Surface,Position,53,1000000037,2862
34.18,84,49.99,um,Surface,Position,53,1000000038,2875
183.48,349.7,26.85,um,Surface,Position,53,1000000039,2858
304.77,43.97,54.36,um,Surface,Position,53,1000000040,2877
271.17,219.08,60.21,um,Surface,Position,53,1000000041,2882
323.44,188.2,35.21,um,Surface,Position,53,1000000042,2861
92.66,234.35,43.45,um,Surface,Position,53,1000000044,2873
341.45,325.83,34.17,um,Surface,Position,53,1000000046,2863
130.04,75.56,2.69,um,Surface,Position,53,1000000047,2832
153.87,382.1,28.23,um,Surface,Position,53,1000000048,2859
52.04,178.64,21.06,um,Surface,Position,53,1000000049,2850
32.14,77.24,2.14,um,Surface,Position,53,1000000050,2831
235.12,269.54,54.74,um,Surface,Position,53,1000000051,2879
289.24,287.88,7.43,um,Surface,Position,53,1000000053,2839
366.16,165.82,38.32,um,Surface,Position,53,1000000054,2865
253.21,147.39,47.31,um,Surface,Position,53,1000000055,2871
291.12,209.01,24.94,um,Surface,Position,53,1000000056,2855
247.98,103.14,40.62,um,Surface,Position,53,1000000057,2866
55.12,132.99,9.13,um,Surface,Position,53,1000000058,2842
42.33,233.07,38.44,um,Surface,Position,53,1000000059,2868
199.56,249.39,61.01,um,Surface,Position,53,1000000060,2881
243.28,66.15,24.27,um,Surface,Position,53,1000000061,2854
217.35,124.49,43.89,um,Surface,Position,53,1000000062,2864
240.01,235.41,45.86,um,Surface,Position,53,1000000063,2874
333.36,376.31,8.9,um,Surface,Position,53,1000000064,2841
108.23,27.62,5.04,um,Surface,Position,53,1000000065,2829
26.58,240.44,54.41,um,Surface,Position,53,1000000066,2878
79.24,232.1,6.31,um,Surface,Position,53,1000000067,2837
156.97,204.61,2.23,um,Surface,Position,53,1000000068,2835
6.28,360.6,26.09,um,Surface,Position,53,1000000069,2856
230.59,111.01,33.3,um,Surface,Position,53,1000000070,2860
73.28,143.12,65.3,um,Surface,Position,53,1000000071,2884
99.5,125.51,2.64,um,Surface,Position,54,1000000002,2889
384.68,165.12,12.09,um,Surface,Position,54,1000000003,2901
82.62,43.79,1.93,um,Surface,Position,54,1000000004,2887
104.18,248.38,15.32,um,Surface,Position,54,1000000005,2903
253.93,175.66,18.77,um,Surface,Position,54,1000000006,2904
279.53,253.03,15.04,um,Surface,Position,54,1000000008,2899
79.55,384.72,21.52,um,Surface,Position,54,1000000010,2907
170.08,326.2,9.28,um,Surface,Position,54,1000000011,2897
135.9,215.13,7.66,um,Surface,Position,54,1000000014,2893
318.33,179.63,4.34,um,Surface,Position,54,1000000015,2891
89.44,19.55,25.66,um,Surface,Position,54,1000000017,2908
315.07,298.03,10.76,um,Surface,Position,54,1000000018,2896
365.92,106.36,22.14,um,Surface,Position,54,1000000019,2905
89.64,293.48,20.54,um,Surface,Position,54,1000000020,2910
299.09,16.52,9.49,um,Surface,Position,54,1000000022,2885
202.74,140.4,24.74,um,Surface,Position,54,1000000023,2913
106.08,171.71,44.26,um,Surface,Position,54,1000000025,2928
137.23,315.64,18.37,um,Surface,Position,54,1000000026,2902
263.93,285.89,57.1,um,Surface,Position,54,1000000027,2936
171.37,339.6,43.98,um,Surface,Position,54,1000000028,2929
216.03,317.2,64.66,um,Surface,Position,54,1000000029,2939
124.67,266.25,55.48,um,Surface,Position,54,1000000030,2934
77.63,300.99,38.88,um,Surface,Position,54,1000000033,2923
314.96,67.51,22.38,um,Surface,Position,54,1000000034,2900
346.48,217.79,40.65,um,Surface,Position,54,1000000036,2926
291.76,93.82,30.71,um,Surface,Position,54,1000000037,2916
34.27,83.58,50.49,um,Surface,Position,54,1000000038,2933
181.87,350.37,28.28,um,Surface,Position,54,1000000039,2914
304.66,43.74,54.35,um,Surface,Position,54,1000000040,2932
269.7,221.78,60.83,um,Surface,Position,54,1000000041,2938
319.8,188.26,34.16,um,Surface,Position,54,1000000042,2918
93.34,233.49,45.14,um,Surface,Position,54,1000000044,2927
341.6,327.28,34.86,um,Surface,Position,54,1000000046,2919
154.96,381.18,28.82,um,Surface,Position,54,1000000048,2915
51.35,178.18,20.65,um,Surface,Position,54,1000000049,2906
32.55,77.33,1.97,um,Surface,Position,54,1000000050,2888
239.82,267.99,54.9,um,Surface,Position,54,1000000051,2935
289.77,287.03,8.68,um,Surface,Position,54,1000000053,2895
369.03,165.72,37.15,um,Surface,Position,54,1000000054,2921
252.92,147.82,46.44,um,Surface,Position,54,1000000055,2925
290.05,208.7,24.69,um,Surface,Position,54,1000000056,2909
247.91,102.94,41.76,um,Surface,Position,54,1000000057,2922
54.88,133.13,9.35,um,Surface,Position,54,1000000058,2890
43.97,228.61,38.65,um,Surface,Position,54,1000000059,2924
200.43,250.22,60.84,um,Surface,Position,54,1000000060,2937
242.93,65.84,24.56,um,Surface,Position,54,1000000061,2911
217.55,124.14,43.87,um,Surface,Position,54,1000000062,2920
239.26,234.77,46.93,um,Surface,Position,54,1000000063,2930
336.78,376.6,8.85,um,Surface,Position,54,1000000064,2898
105.01,28.43,6.3,um,Surface,Position,54,1000000065,2886
26.23,240.05,53.03,um,Surface,Position,54,1000000066,2931
79.77,232.14,8.77,um,Surface,Position,54,1000000067,2894
157.05,205.08,2.55,um,Surface,Position,54,1000000068,2892
7.74,358.72,26,um,Surface,Position,54,1000000069,2912
230.66,110.93,33.54,um,Surface,Position,54,1000000070,2917
74.02,143.1,64.97,um,Surface,Position,54,1000000071,2940
101.29,127.12,3.01,um,Surface,Position,55,1000000002,2944
385.05,164.82,13.28,um,Surface,Position,55,1000000003,2958
83.64,43.75,1.97,um,Surface,Position,55,1000000004,2943
104.16,248.03,15.79,um,Surface,Position,55,1000000005,2955
250.67,174.64,17.43,um,Surface,Position,55,1000000006,2954
279.71,252.53,14.69,um,Surface,Position,55,1000000008,2953
78.91,384.06,23.33,um,Surface,Position,55,1000000010,2962
169.84,325.12,9.38,um,Surface,Position,55,1000000011,2951
135.57,216.72,7.59,um,Surface,Position,55,1000000014,2947
317.01,176.55,4.22,um,Surface,Position,55,1000000015,2945
89.64,19.58,26.27,um,Surface,Position,55,1000000017,2965
315.93,299.52,10.34,um,Surface,Position,55,1000000018,2950
366.19,106.29,22.04,um,Surface,Position,55,1000000019,2961
90.69,293.54,20.49,um,Surface,Position,55,1000000020,2964
297.7,16.29,10.17,um,Surface,Position,55,1000000022,2941
202.86,140.27,24.57,um,Surface,Position,55,1000000023,2967
107.66,171.16,44.77,um,Surface,Position,55,1000000025,2983
135.86,314.28,20.22,um,Surface,Position,55,1000000026,2959
263.18,288.72,58.17,um,Surface,Position,55,1000000027,2993
171.13,340.51,43.03,um,Surface,Position,55,1000000028,2982
218.45,305.23,64.9,um,Surface,Position,55,1000000029,9593
127.4,265.27,55.92,um,Surface,Position,55,1000000030,2989
82.95,301.05,37.91,um,Surface,Position,55,1000000033,2976
314.47,67.09,22.49,um,Surface,Position,55,1000000034,2957
345.64,219.81,41.4,um,Surface,Position,55,1000000036,2980
292.28,93.62,30.74,um,Surface,Position,55,1000000037,2972
34,83.59,50.2,um,Surface,Position,55,1000000038,2987
181.11,350.95,27.84,um,Surface,Position,55,1000000039,2968
304.55,43.73,54.54,um,Surface,Position,55,1000000040,2986
269.38,224,61.18,um,Surface,Position,55,1000000041,2992
315.35,189.21,32.03,um,Surface,Position,55,1000000042,2970
95.83,232.79,46.15,um,Surface,Position,55,1000000044,2984
341.69,326.75,34.25,um,Surface,Position,55,1000000046,2974
155.6,380.42,29.07,um,Surface,Position,55,1000000048,2971
50.85,177.52,20.17,um,Surface,Position,55,1000000049,2960
240.44,266.36,56.23,um,Surface,Position,55,1000000051,2990
289.78,285.65,10.27,um,Surface,Position,55,1000000053,2949
372.49,166.59,36.89,um,Surface,Position,55,1000000054,2977
253.04,148.64,45.97,um,Surface,Position,55,1000000055,2981
289.95,208.35,25.49,um,Surface,Position,55,1000000056,2963
247.54,102.44,42.44,um,Surface,Position,55,1000000057,2978
55.06,133.96,10.71,um,Surface,Position,55,1000000058,2952
42.94,225.11,38.58,um,Surface,Position,55,1000000059,2979
201.69,252.75,61.34,um,Surface,Position,55,1000000060,2991
242.11,64.88,24.91,um,Surface,Position,55,1000000061,2966
217.47,124.07,43.89,um,Surface,Position,55,1000000062,2975
236.98,236.28,48.3,um,Surface,Position,55,1000000063,2988
340.09,375.47,10.94,um,Surface,Position,55,1000000064,2956
103.48,30.56,6.81,um,Surface,Position,55,1000000065,2942
25.09,239.58,51.42,um,Surface,Position,55,1000000066,2985
78.6,231.74,10.07,um,Surface,Position,55,1000000067,2948
156.84,206.28,2.8,um,Surface,Position,55,1000000068,2946
9.07,357.59,25.99,um,Surface,Position,55,1000000069,2969
230.67,110.85,33.45,um,Surface,Position,55,1000000070,2973
75.08,141.12,64.71,um,Surface,Position,55,1000000071,2994
101.75,127.93,3.29,um,Surface,Position,56,1000000002,2997
385.46,166.24,12.75,um,Surface,Position,56,1000000003,3009
104.68,249.05,16,um,Surface,Position,56,1000000005,3010
246.49,172.32,17.11,um,Surface,Position,56,1000000006,3011
279.75,252.72,14.34,um,Surface,Position,56,1000000008,3006
79.7,383.84,24.57,um,Surface,Position,56,1000000010,3014
169.34,324.2,9.09,um,Surface,Position,56,1000000011,3005
135.74,218.01,7.52,um,Surface,Position,56,1000000014,3001
317.71,175.24,3.75,um,Surface,Position,56,1000000015,2999
89.06,20.16,25.94,um,Surface,Position,56,1000000017,3018
316.07,300.93,9.76,um,Surface,Position,56,1000000018,3004
366.23,106.05,22.22,um,Surface,Position,56,1000000019,3015
92.02,295.73,20.74,um,Surface,Position,56,1000000020,3017
297.95,15.81,10.03,um,Surface,Position,56,1000000022,2995
202.14,140.17,24.52,um,Surface,Position,56,1000000023,3020
108.93,171.28,44.76,um,Surface,Position,56,1000000025,3035
134,315.29,22.16,um,Surface,Position,56,1000000026,3012
259.53,294.1,57.5,um,Surface,Position,56,1000000027,3044
171.71,341.58,42.4,um,Surface,Position,56,1000000028,3033
217.9,301.97,65.25,um,Surface,Position,56,1000000029,3048
130.51,263.52,56.99,um,Surface,Position,56,1000000030,3042
85.81,301.13,37.85,um,Surface,Position,56,1000000033,3030
313.88,66.95,22.54,um,Surface,Position,56,1000000034,3008
345.91,219.37,42.11,um,Surface,Position,56,1000000036,3036
292.14,94.28,31.37,um,Surface,Position,56,1000000037,3025
33.8,83.35,50.21,um,Surface,Position,56,1000000038,3041
181.32,351.56,26.84,um,Surface,Position,56,1000000039,3023
304.56,43.71,54.39,um,Surface,Position,56,1000000040,3039
269.69,224.66,61.1,um,Surface,Position,56,1000000041,3045
313.51,189.84,31,um,Surface,Position,56,1000000042,3022
96.98,230.97,46.89,um,Surface,Position,56,1000000044,3037
341.93,325.09,33.06,um,Surface,Position,56,1000000046,3028
155.81,379.73,29.42,um,Surface,Position,56,1000000048,3024
49.79,177.4,19.71,um,Surface,Position,56,1000000049,3013
242.52,264.97,57.93,um,Surface,Position,56,1000000051,3043
289.4,283.93,12.08,um,Surface,Position,56,1000000053,3003
375.47,167.56,33.47,um,Surface,Position,56,1000000054,3027
252.31,150.9,46.37,um,Surface,Position,56,1000000055,3034
288.82,209.15,26.3,um,Surface,Position,56,1000000056,3019
247.54,102.15,43.08,um,Surface,Position,56,1000000057,3031
54.31,134.76,11.18,um,Surface,Position,56,1000000058,2998
40.82,224.99,38.94,um,Surface,Position,56,1000000059,3032
202.91,257.78,61.51,um,Surface,Position,56,1000000060,3046
240.96,64.72,25.5,um,Surface,Position,56,1000000061,3016
218.06,124.89,44.36,um,Surface,Position,56,1000000062,3029
238.09,235.82,48.15,um,Surface,Position,56,1000000063,3040
343.13,374.01,10.81,um,Surface,Position,56,1000000064,3007
98.43,34.53,8.09,um,Surface,Position,56,1000000065,2996
23.7,239.59,50.06,um,Surface,Position,56,1000000066,3038
77.8,232.11,9.77,um,Surface,Position,56,1000000067,3002
155.53,207.55,3.09,um,Surface,Position,56,1000000068,3000
11.26,356.45,25.76,um,Surface,Position,56,1000000069,3021
231.15,110.64,33.52,um,Surface,Position,56,1000000070,3026
73.74,140.15,64.85,um,Surface,Position,56,1000000071,3047
102.52,135.45,3.44,um,Surface,Position,57,1000000002,3052
385.25,166.71,11.44,um,Surface,Position,57,1000000003,3063
105.41,249.88,15.85,um,Surface,Position,57,1000000005,3064
244.19,170,17.9,um,Surface,Position,57,1000000006,3066
279.81,253.37,14.43,um,Surface,Position,57,1000000008,3060
81.1,383.83,24.86,um,Surface,Position,57,1000000010,3070
169.35,325.3,9.3,um,Surface,Position,57,1000000011,3058
135.71,219.42,7.71,um,Surface,Position,57,1000000014,3055
319.39,173.79,3.36,um,Surface,Position,57,1000000015,3053
88.29,20.71,26.06,um,Surface,Position,57,1000000017,3073
315.87,301.73,9.46,um,Surface,Position,57,1000000018,3057
365.88,105.71,22.18,um,Surface,Position,57,1000000019,3069
96.23,298.48,20.64,um,Surface,Position,57,1000000020,3071
298.91,15.76,10.01,um,Surface,Position,57,1000000022,3049
201.24,140.27,23.92,um,Surface,Position,57,1000000023,3075
110.07,170.73,44.84,um,Surface,Position,57,1000000025,3090
135.35,315.28,23.3,um,Surface,Position,57,1000000026,3068
258.85,293.63,57.86,um,Surface,Position,57,1000000027,3100
171.04,342.73,43.14,um,Surface,Position,57,1000000028,3092
218.18,298.91,65.06,um,Surface,Position,57,1000000029,3104
131.44,262.23,57.56,um,Surface,Position,57,1000000030,3098
86.12,300.57,38.77,um,Surface,Position,57,1000000033,3087
314.2,66.7,22.97,um,Surface,Position,57,1000000034,3065
345.89,219.33,41.81,um,Surface,Position,57,1000000036,3091
291.96,94.32,30.82,um,Surface,Position,57,1000000037,3082
34.13,83.21,49.9,um,Surface,Position,57,1000000038,3095
180.93,351.42,26.28,um,Surface,Position,57,1000000039,3078
304.63,43.77,54.54,um,Surface,Position,57,1000000040,3097
268.23,225.67,61.36,um,Surface,Position,57,1000000041,3101
312.93,190.16,30.15,um,Surface,Position,57,1000000042,3079
97.54,230.46,47.01,um,Surface,Position,57,1000000044,3093
341.41,323.38,31.86,um,Surface,Position,57,1000000046,3084
155.63,379.29,29.87,um,Surface,Position,57,1000000048,3080
49.11,176.58,19.32,um,Surface,Position,57,1000000049,3067
243.21,264.31,58.26,um,Surface,Position,57,1000000051,3099
287.95,281.32,13.32,um,Surface,Position,57,1000000053,3061
377.3,166.13,32.39,um,Surface,Position,57,1000000054,3081
251.29,152.09,46.81,um,Surface,Position,57,1000000055,3089
287.59,209.07,27.12,um,Surface,Position,57,1000000056,3076
247.53,102.19,43.33,um,Surface,Position,57,1000000057,3086
54.18,135.93,11.82,um,Surface,Position,57,1000000058,3059
38.81,222.65,39.42,um,Surface,Position,57,1000000059,3088
204.31,261.9,61.84,um,Surface,Position,57,1000000060,3102
239.25,64.47,25.98,um,Surface,Position,57,1000000061,3074
218.59,125.26,44.4,um,Surface,Position,57,1000000062,3085
238.9,236.19,47.94,um,Surface,Position,57,1000000063,3096
346.03,372.6,11.08,um,Surface,Position,57,1000000064,3062
96.86,36.16,9.43,um,Surface,Position,57,1000000065,3051
22.33,238.93,50.02,um,Surface,Position,57,1000000066,3094
77.27,232.06,11.16,um,Surface,Position,57,1000000067,3056
154.89,208.53,3.16,um,Surface,Position,57,1000000068,3054
12.94,354.88,25.79,um,Surface,Position,57,1000000069,3077
231.21,110.65,33.83,um,Surface,Position,57,1000000070,3083
70.66,139.63,64.6,um,Surface,Position,57,1000000071,3103
69.01,20.62,2.6,um,Surface,Position,57,1000000072,3050
151.66,185.25,22.21,um,Surface,Position,57,1000000073,3072
102.16,137.03,3.76,um,Surface,Position,58,1000000002,3106
385.76,168.16,9.86,um,Surface,Position,58,1000000003,3118
106.61,250.13,14.34,um,Surface,Position,58,1000000005,3115
242.35,168.78,17.24,um,Surface,Position,58,1000000006,3123
280.12,253.41,15.4,um,Surface,Position,58,1000000008,3119
82.46,383.59,24.99,um,Surface,Position,58,1000000010,3127
169.86,327.03,9.58,um,Surface,Position,58,1000000011,3111
141.38,226.1,8.4,um,Surface,Position,58,1000000014,3109
318.83,172.4,3.17,um,Surface,Position,58,1000000015,3107
87.59,20.51,25.85,um,Surface,Position,58,1000000017,3131
315.72,301.66,9.41,um,Surface,Position,58,1000000018,3110
365.91,105.2,21.9,um,Surface,Position,58,1000000019,3126
98.54,300.67,19.17,um,Surface,Position,58,1000000020,3125
294.86,16.96,13.55,um,Surface,Position,58,1000000022,3121
201.55,140.16,23.21,um,Surface,Position,58,1000000023,3129
109.27,168.88,45.35,um,Surface,Position,58,1000000025,3147
134.88,316.84,26.18,um,Surface,Position,58,1000000026,3128
257.52,299,56.68,um,Surface,Position,58,1000000027,3156
217.99,298.26,65.22,um,Surface,Position,58,1000000029,3159
133,261.77,57.87,um,Surface,Position,58,1000000030,3153
88.35,300.13,38.91,um,Surface,Position,58,1000000033,3144
314.17,66.75,22.87,um,Surface,Position,58,1000000034,3122
345.81,219.67,40.89,um,Surface,Position,58,1000000036,3145
34.36,83.44,49.84,um,Surface,Position,58,1000000038,3150
179.71,349.38,32.09,um,Surface,Position,58,1000000039,3132
304.7,43.76,54.47,um,Surface,Position,58,1000000040,3152
265.8,228.13,60.15,um,Surface,Position,58,1000000041,3154
313.68,190.39,30.33,um,Surface,Position,58,1000000042,3135
99.25,229.52,47.81,um,Surface,Position,58,1000000044,3148
341.15,322.14,30.58,um,Surface,Position,58,1000000046,3139
155.79,379.49,29.7,um,Surface,Position,58,1000000048,3138
48.29,176.24,18.94,um,Surface,Position,58,1000000049,3124
245.23,264.12,58.49,um,Surface,Position,58,1000000051,3155
287.35,279.73,15.26,um,Surface,Position,58,1000000053,3120
378.4,166.7,29.89,um,Surface,Position,58,1000000054,3134
251.5,152.74,47.08,um,Surface,Position,58,1000000055,3146
285.41,207.51,28.26,um,Surface,Position,58,1000000056,3136
247.65,103.02,43.43,um,Surface,Position,58,1000000057,3142
51.87,138.47,13.41,um,Surface,Position,58,1000000058,3113
39.34,223.26,38.25,um,Surface,Position,58,1000000059,3143
205.71,264.04,61.84,um,Surface,Position,58,1000000060,3157
237.48,64.32,26.63,um,Surface,Position,58,1000000061,3133
218.68,124.98,44.36,um,Surface,Position,58,1000000062,3141
240.31,235.88,48.87,um,Surface,Position,58,1000000063,3151
347.28,372.62,10.9,um,Surface,Position,58,1000000064,3116
98.64,39.53,11.7,um,Surface,Position,58,1000000065,3117
22.47,237.35,49.37,um,Surface,Position,58,1000000066,3149
78.36,230.73,12.39,um,Surface,Position,58,1000000067,3114
154.88,209.34,2.83,um,Surface,Position,58,1000000068,3108
14.88,354.32,25.81,um,Surface,Position,58,1000000069,3137
231.38,110.74,33.75,um,Surface,Position,58,1000000070,3140
70.83,140.37,64.78,um,Surface,Position,58,1000000071,3158
68.81,20.76,2.27,um,Surface,Position,58,1000000072,9603
146.11,186.23,22.18,um,Surface,Position,58,1000000073,3130
386.41,69.61,3.35,um,Surface,Position,58,1000000074,3105
289.67,95.58,17.58,um,Surface,Position,58,1000000075,3112
102.31,138.03,4.85,um,Surface,Position,59,1000000002,3163
385.42,167.09,9.18,um,Surface,Position,59,1000000003,3171
107.2,249.89,13.21,um,Surface,Position,59,1000000005,3170
241.65,168.84,16.57,um,Surface,Position,59,1000000006,3174
279.79,253.47,16.41,um,Surface,Position,59,1000000008,3175
82.84,384.06,25.23,um,Surface,Position,59,1000000010,3183
170.18,327.15,9.55,um,Surface,Position,59,1000000011,3169
141.59,227.55,7.88,um,Surface,Position,59,1000000014,3166
